,algo-format-size-repetation,compression_ratio,compression_time,saving_size,total_power,cpu_utilization,energy_efficiency
749,huffman-png-large-low-50,1.0007629675703682,12.0,29.1865234375,44.825,0.2563461538461538,2.5400090436719616
750,huffman-png-large-high-1,1.0000325942308492,9.0,0.9091796875,35.36062,0.27575,0.0932425907828984
751,huffman-png-large-high-2,1.0000630423645078,7.0,1.580078125,27.60657,0.2569512499999999,0.2227488010675546
752,huffman-png-large-high-3,1.0000144720610085,7.0,0.3544921875,27.45643,0.2528125,0.0510697882699634
753,huffman-png-large-high-4,0.9999660149410248,7.0,-0.845703125,27.39975,0.25125,-0.1228472006884981
754,huffman-png-large-high-5,1.0000419618324925,8.0,1.1259765625,30.81905,0.251111111111111,0.145493695012766
755,huffman-png-large-high-6,1.0000395971351923,9.0,1.1533203125,35.512159999999994,0.279092,0.1163658280742866
756,huffman-png-large-high-7,0.9999802587052592,8.0,-0.5029296875,31.465200000000003,0.2669444444444444,-0.0598764286681751
757,huffman-png-large-high-8,1.000058459210551,8.0,1.595703125,30.78503,0.2502777777777777,0.2071048284630773
758,huffman-png-large-high-9,0.999966471346126,7.0,-0.845703125,27.37731,0.2506312499999999,-0.1232514228629678
759,huffman-png-large-high-10,1.0000414685183483,8.0,1.1005859375,30.80771,0.2508333333333333,0.1424227254559269
760,huffman-png-large-high-11,1.0000403693413895,8.0,1.03515625,30.80817,0.2508444444444444,0.1339477798203687
761,huffman-png-large-high-12,1.000142403480373,7.0,3.49609375,28.64672,0.285625,0.4272793943902311
762,huffman-png-large-high-13,0.9999648121201394,7.0,-0.84375,27.50177,0.2540624999999999,-0.1207570716478286
763,huffman-png-large-high-14,1.0000101506104175,8.0,0.26953125,30.81904,0.251111111111111,0.0348276434112882
764,huffman-png-large-high-15,1.0000624401956142,8.0,1.7119140625,30.83038,0.2513888888888889,0.2208803101041123
765,huffman-png-large-high-16,0.9999635468170676,6.0,-0.84375,23.99247,0.2518071428571428,-0.1396595955787613
766,huffman-png-large-high-17,0.99998721999259,8.0,-0.330078125,30.79638,0.2505555555555555,-0.0427772672576144
767,huffman-png-large-high-18,1.0000949647201685,8.0,2.541015625,32.68347,0.2967966666666666,0.2619510582159095
768,huffman-png-large-high-19,1.0001215054700496,8.0,3.0908203125,30.898390000000003,0.2530555555555555,0.3952956461329219
769,huffman-png-large-high-20,1.0000508143674154,7.0,1.2373046875,27.36574,0.2503125,0.1806287697706118
770,huffman-png-large-high-21,1.000070506840366,7.0,1.7177734375,27.41155,0.251575,0.249094883935633
771,huffman-png-large-high-22,1.0000989064817318,7.0,2.4482421875,27.42312,0.25189375,0.3544215506402268
772,huffman-png-large-high-23,1.0000680134252784,8.0,1.765625,30.84172,0.2516666666666666,0.227475266516303
773,huffman-png-large-high-24,1.0000425208697987,7.0,0.9638671875,28.40889,0.27906875,0.1215770842897919
774,huffman-png-large-high-25,1.0000515628813338,7.0,1.2587890625,27.4932,0.25382625,0.1803811434992144
775,huffman-png-large-high-26,1.0001096001344296,9.0,3.0166015625,30.80772,0.2508333333333333,0.3903670418192156
776,huffman-png-large-high-27,1.0000016576392303,5.0,0.0322265625,20.53847,0.2508333333333333,0.0062554800836295
777,huffman-png-large-high-28,0.9999603281754496,6.0,-0.8271484375,24.02579,0.2528571428571428,-0.136154045710339
778,huffman-png-large-high-29,0.9999851630477248,5.0,-0.2861328125,20.56206,0.2517,-0.0552863381965808
779,huffman-png-large-high-30,1.0000022907169444,6.0,0.0478515625,25.12539,0.2875,0.0066243834380801
780,huffman-png-large-high-31,1.0000899266528651,6.0,1.7822265625,24.54726,0.2692857142857143,0.2696165672850485
781,huffman-png-large-high-32,1.0001022620383144,5.0,1.970703125,20.651840000000004,0.2549999999999999,0.3742159318016994
782,huffman-png-large-high-33,1.0000518659385536,6.0,1.0927734375,23.96911,0.2510714285714285,0.1815854002862395
783,huffman-png-large-high-34,0.999960767149978,6.0,-0.8271484375,23.42012,0.2337757142857142,-0.1510758147540833
784,huffman-png-large-high-35,1.0001357862811766,6.0,3.01953125,23.98045,0.2514285714285714,0.500803750128656
785,huffman-png-large-high-36,1.0001582365519082,6.0,3.2783203125,23.96934,0.2510785714285714,0.5447354761475474
786,huffman-png-large-high-37,1.000090004705228,6.0,1.9208984375,25.27691,0.2922742857142857,0.2600098575501264
787,huffman-png-large-high-38,1.0000458397167793,7.0,1.068359375,28.14365,0.27175625,0.1396874544405537
788,huffman-png-large-high-39,1.0001160764635026,7.0,2.5947265625,27.25993,0.24739625,0.3847456772816608
789,huffman-png-large-high-40,1.000100199520493,6.0,2.171875,23.9351,0.25,0.3629606728194158
790,huffman-png-large-high-41,1.000052540111503,5.0,0.9736328125,20.50446,0.2495833333333333,0.190252899692036
791,huffman-png-large-high-42,1.0000642870943313,5.0,1.2734375,20.54982,0.25125,0.2466400172945069
792,huffman-png-large-high-43,0.9999572746880422,5.0,-0.8271484375,20.52714,0.2504166666666667,-0.1609132398536499
793,huffman-png-large-high-44,0.9999793264379008,6.0,-0.462890625,25.27322,0.2921571428571429,-0.062690437181987
794,huffman-png-large-high-45,1.0000552628688393,6.0,1.103515625,24.61527,0.2714285714285714,0.1651651142392079
795,huffman-png-large-high-46,1.0000063910693535,6.0,0.138671875,23.95777,0.2507142857142857,0.0230867561435055
796,huffman-png-large-high-47,1.0000027117756338,8.0,0.068359375,30.85565,0.2520077777777778,0.0087912258831071
797,huffman-png-large-high-48,1.0001133976870027,5.0,2.1064453125,20.5505,0.2512749999999999,0.4079233015341861
798,huffman-png-large-high-49,0.9999780520744764,6.0,-0.4501953125,23.99248,0.2518071428571428,-0.074517415193426
799,huffman-png-large-high-50,1.0000155270072637,6.0,0.30859375,23.99224,0.2517999999999999,0.051081142593002
800,huffman-mp4-small-low-1,1.0005188017439786,5.0,9.0673828125,21.4567,0.2845833333333333,1.484942237272694
801,huffman-mp4-small-low-2,1.008311305655312,2.0,82.81640625,10.85871,0.2941666666666666,25.926547423531083
802,huffman-mp4-small-low-3,1.002529432728103,6.0,54.3896484375,24.0598,0.2539285714285714,8.902514082965501
803,huffman-mp4-small-low-4,1.001481970233395,6.0,29.900390625,24.01445,0.2525,4.931088932449478
804,huffman-mp4-small-low-5,1.0031426539678914,5.0,49.873046875,20.309800000000003,0.2424283333333333,10.129240405436562
805,huffman-mp4-small-low-6,1.0053923733189245,3.0,69.3115234375,13.68854,0.250625,20.2033750116918
806,huffman-mp4-small-low-7,1.0014955750966907,3.0,18.3681640625,13.7119,0.2519125,5.317633412542447
807,huffman-mp4-small-low-8,1.0201449446097302,3.0,258.669921875,13.66586,0.249375,75.90249495269127
808,huffman-mp4-small-low-9,1.0030266024660084,4.0,43.892578125,17.82201,0.282,8.733439166489887
809,huffman-mp4-small-low-10,1.0005126682351269,3.0,6.115234375,14.09664,0.273125,1.5883128278707856
810,huffman-mp4-small-low-11,1.0015566297067815,3.0,21.1328125,14.35828,0.28755,5.118485880730397
811,huffman-mp4-small-low-12,1.0007040496525892,3.0,9.25390625,13.74522,0.25375,2.6531838747661585
812,huffman-mp4-small-low-13,1.0005609445368713,3.0,6.5224609375,13.69987,0.25125,1.8949116694054988
813,huffman-mp4-small-low-14,1.0006309083742848,5.0,11.9287109375,20.52714,0.2504166666666667,2.320608293757182
814,huffman-mp4-small-low-15,1.0005725802184195,3.0,6.4775390625,13.71121,0.251875,1.8756387419445808
815,huffman-mp4-small-low-16,1.0121966425944915,4.0,190.0869140625,17.10783,0.2505,44.355712925454895
816,huffman-mp4-small-low-17,1.0619287719500763,5.0,1135.826171875,20.52714,0.2504166666666667,220.96332525197428
817,huffman-mp4-small-low-18,1.013063985093143,1.0,93.416015625,6.8386,0.25,54.64043261778727
818,huffman-mp4-small-low-19,1.0004206934388198,4.0,6.849609375,18.21877,0.2995,1.2553069259673408
819,huffman-mp4-small-low-20,1.064589777032279,3.0,769.8671875,14.23267,0.280625,192.75385464950307
820,huffman-mp4-small-low-21,1.0017480184352907,5.0,31.005859375,20.66386,0.2554416666666666,5.874089820899422
821,huffman-mp4-small-low-22,1.00033988775542,4.0,5.5712890625,17.130509999999997,0.2514999999999999,1.2931455510221566
822,huffman-mp4-small-low-23,1.0007984914938073,3.0,10.7734375,13.66586,0.249375,3.161290572709285
823,huffman-mp4-small-low-24,1.001203839566326,3.0,11.275390625,12.86769,0.20537,4.26671862677101
824,huffman-mp4-small-low-25,1.0006477910626523,6.0,13.4169921875,23.98045,0.2514285714285714,2.225272549488229
825,huffman-mp4-small-low-26,1.0011242737725463,4.0,15.70703125,17.14185,0.252,3.63610048432938
826,huffman-mp4-small-low-27,1.0081988632144108,6.0,170.0234375,24.30572,0.2616757142857143,26.732334299924894
827,huffman-mp4-small-low-28,1.0020413737031744,7.0,46.802734375,28.30663,0.27625,5.985229004509813
828,huffman-mp4-small-low-29,1.0029907200449086,6.0,65.0556640625,24.52179,0.2684842857142857,9.8812997477866
829,huffman-mp4-small-low-30,1.0003964049515717,6.0,8.5068359375,23.96935,0.2510785714285714,1.4135206294400502
830,huffman-mp4-small-low-31,1.0025174340400655,3.0,32.8818359375,13.69988,0.25125,9.552855853899551
831,huffman-mp4-small-low-32,1.0014411035655797,1.0,10.140625,6.8386,0.25,5.931404088556137
832,huffman-mp4-small-low-33,1.040462803918919,4.0,619.330078125,17.11963,0.2510199999999999,144.11841357088886
833,huffman-mp4-small-low-34,1.00427828432922,4.0,60.9482421875,17.141849999999998,0.252,14.109218311830451
834,huffman-mp4-small-low-35,1.000517030578269,3.0,6.0,13.70033,0.2512749999999999,1.7428938625952877
835,huffman-mp4-small-low-36,1.0250581922320332,4.0,400.3017578125,17.83612,0.282622,79.41108798985874
836,huffman-mp4-small-low-37,1.021910271072981,1.0,162.98828125,6.861269999999999,0.2525,94.07852242578365
837,huffman-mp4-small-low-38,1.003049390494725,2.0,28.7548828125,11.16479,0.3166666666666666,8.133148325414563
838,huffman-mp4-small-low-39,1.0003223498103466,5.0,5.4931640625,20.61782,0.25375,1.0499624689767506
839,huffman-mp4-small-low-40,1.001169631805663,3.0,13.1767578125,13.68854,0.250625,3.840847326984959
840,huffman-mp4-small-low-41,1.0027103311993082,5.0,48.849609375,20.54982,0.25125,9.46121698244312
841,huffman-mp4-small-low-42,1.0503572066440436,3.0,655.3134765625,13.68854,0.250625,191.0150471464696
842,huffman-mp4-small-low-43,1.0249524809445576,1.0,171.9794921875,6.84994,0.25125,99.9272243689043
843,huffman-mp4-small-low-44,1.000828892472997,3.0,10.826171875,13.6772,0.25,3.1661953835580383
844,huffman-mp4-small-low-45,1.002446568941623,5.0,44.1826171875,20.53847,0.2508333333333333,8.576263194656088
845,huffman-mp4-small-low-46,1.0093604370345977,2.0,95.8759765625,10.98341,0.3033333333333333,28.777460552619065
846,huffman-mp4-small-low-47,1.001665732416018,6.0,34.0283203125,24.53593,0.2689285714285714,5.157046452972944
847,huffman-mp4-small-low-48,1.000998918522373,2.0,10.45703125,10.3826,0.2591666666666667,3.88618203854916
848,huffman-mp4-small-low-49,1.0007923228890356,2.0,7.9111328125,10.29214,0.2525166666666666,3.043988046085496
849,huffman-mp4-small-low-50,1.0017387722707558,3.0,19.28515625,13.6772,0.25,5.640088980200626
850,huffman-mp4-small-high-1,1.0001312008072205,3.0,1.490234375,13.69987,0.25125,0.4329443341088174
851,huffman-mp4-small-high-2,1.0000806830300182,3.0,1.046875,13.68854,0.250625,0.3051499543858205
852,huffman-mp4-small-high-3,0.9999144905017938,2.0,-0.7783203125,10.29191,0.2525,-0.2995028797539346
853,huffman-mp4-small-high-5,0.9999207881351956,2.0,-0.7783203125,10.2579,0.25,-0.3035008383782255
854,huffman-mp4-small-high-6,1.0001608218316815,2.0,1.466796875,10.24656,0.2491666666666666,0.5745157595006418
855,huffman-mp4-small-high-7,1.00026363514568,4.0,3.818359375,17.856009999999998,0.2835,0.7542916794246366
856,huffman-mp4-small-high-8,0.9999977838651134,3.0,-0.02734375,14.03995,0.27,-0.007213212878119
857,huffman-mp4-small-high-9,0.9999375091344866,3.0,-0.7783203125,14.15378,0.276275,-0.199041821006559
858,huffman-mp4-small-high-10,0.9999677732962188,4.0,-0.4970703125,17.20986,0.255,-0.1132661940967128
859,huffman-mp4-small-high-11,1.0000044632254883,3.0,0.0556640625,13.69988,0.25125,0.0161715655511352
860,huffman-mp4-small-high-12,0.9999298050615218,2.0,-0.7783203125,10.26924,0.2508333333333333,-0.3021584969212511
861,huffman-mp4-small-high-13,1.0001784364103068,2.0,1.6826171875,10.28057,0.2516666666666667,0.6503429390852377
862,huffman-mp4-small-high-14,1.0001017537604415,4.0,1.5751953125,17.11986,0.25103,0.3665291973413968
863,huffman-mp4-small-high-16,0.9999164613225882,2.0,-0.7783203125,10.2579,0.25,-0.3035008383782255
864,huffman-mp4-small-high-17,0.9999417608479736,3.0,-0.7783203125,13.6772,0.25,-0.2276256287836691
865,huffman-mp4-small-high-18,1.0001623632564798,2.0,1.6181640625,10.26924,0.2508333333333333,0.6282015425326387
866,huffman-mp4-small-high-19,0.9999161172804611,2.0,-0.7783203125,10.76803,0.2875,-0.2514109903999637
867,huffman-mp4-small-high-20,0.999944840996386,3.0,-0.7783203125,14.31201,0.285,-0.1908151590805401
868,huffman-mp4-small-high-21,0.999919657201371,2.0,-0.7783203125,10.38491,0.2593366666666666,-0.2889959144935793
869,huffman-mp4-small-high-22,1.0002575263596003,2.0,2.900390625,10.28057,0.2516666666666666,1.1210206204777462
870,huffman-mp4-small-high-23,0.9999471562258884,3.0,-0.7783203125,13.68854,0.250625,-0.2268698821319952
871,huffman-mp4-small-high-24,0.9999341019891196,3.0,-0.7783203125,13.71121,0.251875,-0.2253707338051909
872,huffman-mp4-small-high-25,1.0002120871624969,2.0,2.2939453125,10.26992,0.2508833333333333,0.8903160207136006
873,huffman-mp4-small-high-26,1.0001248539877203,1.0,0.68359375,6.82726,0.24875,0.4025210081188423
874,huffman-mp4-small-high-27,0.9999352602914,3.0,-0.7783203125,13.71121,0.251875,-0.2253707338051909
875,huffman-mp4-small-high-28,0.999934063052103,3.0,-0.7783203125,13.70033,0.251275,-0.2260882826315827
876,huffman-mp4-small-high-29,1.0002240481077629,3.0,3.2060546875,13.6772,0.25,0.9376348046383765
877,huffman-mp4-small-high-30,0.9999486777237302,4.0,-0.7783203125,18.37511,0.306396,-0.1382436926709686
878,huffman-mp4-small-high-31,0.99994735804818,1.0,-0.3583984375,6.84994,0.25125,-0.2082443704304081
879,huffman-mp4-small-high-32,0.9999293758902228,2.0,-0.7783203125,10.25836,0.2500333333333333,-0.303446769383525
880,huffman-mp4-small-high-33,1.0000745884778337,2.0,0.8017578125,10.26924,0.2508333333333333,0.3112573726127317
881,huffman-mp4-small-high-34,0.9998931891963754,1.0,-0.7783203125,6.8386,0.25,-0.4552512575673383
882,huffman-mp4-small-high-35,1.0002059240300178,3.0,2.7802734375,13.70011,0.2512625,0.807673399497754
883,huffman-mp4-large-low-1,1.000397548087716,7.0,8.845703125,27.39976,0.25125,1.284930182124412
884,huffman-mp4-large-low-2,1.0004902812126728,8.0,13.1611328125,32.02068,0.2805555555555555,1.4650209939512235
885,huffman-mp4-large-low-3,1.0002796462326298,7.0,6.5126953125,27.52698,0.2547574999999999,0.9286995071308236
886,huffman-mp4-large-low-4,1.0054705162461683,7.0,119.521484375,27.37708,0.250625,17.41945098753758
887,huffman-mp4-large-low-5,1.000407304580141,19.0,23.0,68.49983,0.251255,1.3363604969002254
888,huffman-mp4-large-low-6,1.0037438787423762,12.0,133.537109375,45.5101,0.2679676923076923,10.949940139583818
889,huffman-mp4-large-low-7,1.0102276047813887,5.0,177.2958984375,21.195030000000003,0.2749649999999999,30.42196320077172
890,huffman-mp4-large-low-8,1.000388437928207,5.0,7.5478515625,20.6405,0.2545833333333333,1.4363926315395927
891,huffman-mp4-large-low-9,1.0003852794596046,9.0,11.03125,34.2962,0.2522749999999999,1.2749833375064272
892,huffman-mp4-large-low-10,1.030290107416404,13.0,1207.400390625,48.04208,0.2527071428571428,99.4516498787074
893,huffman-mp4-large-low-11,1.0003943013588636,8.0,10.3046875,30.7848,0.2502722222222222,1.3374755132454776
894,huffman-mp4-large-low-12,1.0005554325111066,7.0,13.619140625,28.60089,0.28436125,1.6745562554390296
895,huffman-mp4-large-low-13,1.0009133744612366,10.0,30.12890625,38.17981,0.2613772727272727,3.01912977410862
896,huffman-mp4-large-low-14,1.000377946765339,9.0,10.828125,34.261030000000005,0.2515,1.2566515061076158
897,huffman-mp4-large-low-15,1.0004234439585895,10.0,14.1865234375,37.69212,0.2516,1.4959420772551586
898,huffman-mp4-large-low-16,1.000786023834236,6.0,16.8828125,23.94712,0.2503785714285714,2.815751665002321
899,huffman-mp4-large-low-17,1.0095931578469164,4.0,155.0751953125,17.13051,0.2514999999999999,35.99432674244792
900,huffman-mp4-large-low-18,1.000538032591337,13.0,21.7314453125,48.92446,0.2666071428571429,1.666060583336969
901,huffman-mp4-large-low-19,1.007982726329479,10.0,243.7099609375,37.74926,0.2527454545454545,25.543563470460874
902,huffman-mp4-large-low-20,1.0003837967722016,9.0,11.0556640625,34.28369,0.252,1.2796663016057612
903,huffman-mp4-large-low-21,1.0003413245980457,12.0,13.5595703125,44.54411999999999,0.2515807692307692,1.2099797530409444
904,huffman-mp4-large-low-22,1.000446681161792,17.0,23.1689453125,64.0305,0.2804227777777777,1.2903457161712977
905,huffman-mp4-large-low-23,1.0040012577524982,6.0,83.8564453125,24.08361,0.2546785714285714,13.671698038848202
906,huffman-mp4-large-low-24,1.000552096414537,16.0,27.099609375,58.28682,0.2520588235294118,1.844551410195955
907,huffman-mp4-large-low-25,1.0139249644661517,11.0,456.8603515625,41.09963,0.25125,44.24248242527242
908,huffman-mp4-large-low-26,1.0007637689767563,15.0,34.9462890625,57.0815,0.282704375,2.16557464685876
909,huffman-mp4-large-low-27,1.0014076382139183,5.0,23.3671875,20.65207,0.2550083333333333,4.436990329208722
910,huffman-mp4-large-low-28,1.0003685948823948,6.0,7.599609375,23.98068,0.2514357142857142,1.2603837941336762
911,huffman-mp4-large-low-29,1.000453777037884,5.0,8.2587890625,20.53848,0.2508333333333333,1.6031081608927356
912,huffman-mp4-large-low-30,1.0009810879446672,7.0,21.8037109375,27.38841,0.2509375,3.172473683672769
913,huffman-mp4-large-low-31,1.0016193100466035,12.0,61.65625,45.24443999999999,0.2634615384615384,5.172430526883242
914,huffman-mp4-large-low-32,1.000444450318211,11.0,16.322265625,42.29106,0.2731458333333333,1.4129841511075452
915,huffman-mp4-large-low-33,1.0003886179347374,5.0,6.7607421875,20.52714,0.2504166666666667,1.3152330100434688
916,huffman-mp4-large-low-34,1.000759636293963,6.0,15.556640625,23.95778,0.2507142857142857,2.589942759560938
917,huffman-mp4-large-low-35,1.0006649075630438,22.0,44.5166015625,78.79126999999998,0.2514130434782609,2.2472743576913263
918,huffman-mp4-large-low-36,1.00076795121161,5.0,13.314453125,21.75144,0.2954166666666666,2.0720504527581185
919,huffman-mp4-large-high-1,0.999980840880008,13.0,-0.8017578125,47.94957,0.25125,-0.0665506670997626
920,huffman-mp4-large-high-2,0.9999870964833816,20.0,-0.8017578125,71.90732,0.2510714285714285,-0.0444091850960588
921,huffman-mp4-large-high-3,0.9999891250253712,27.0,-0.8017578125,95.44152,0.2476460714285714,-0.0339214501614573
922,huffman-mp4-large-high-4,0.9999886477207864,23.0,-0.8017578125,82.16614,0.2509458333333333,-0.038883945539521
923,huffman-mp4-large-high-5,1.0001355733452824,16.0,6.4482421875,59.98246,0.2740558823529411,0.3922635363923145
924,huffman-mp4-large-high-6,0.999985216657093,17.0,-0.8017578125,61.74264999999999,0.2523922222222222,-0.0514495958384659
925,huffman-mp4-large-high-7,0.9999837670310734,16.0,-0.8017578125,58.31086,0.2523705882352941,-0.0544822473792182
926,huffman-mp4-large-high-8,1.0001582556307582,10.0,5.154296875,38.81624,0.2741372727272727,0.4843818671656921
927,huffman-mp4-large-high-9,1.0000391716901964,11.0,1.41015625,41.79967,0.2641158333333333,0.1277320687900525
928,huffman-mp4-large-high-10,1.0002402697772312,12.0,8.7587890625,44.56518,0.2519384615384615,0.7801065589714281
929,huffman-mp4-large-high-11,0.9999905062212352,28.0,-0.8017578125,100.38850999999995,0.2593441379310345,-0.0307951806620198
930,huffman-mp4-large-high-12,0.9999901337904876,27.0,-0.8017578125,97.53308,0.2641192857142857,-0.031123694756799
931,huffman-mp4-large-high-13,0.999985246604356,18.0,-0.8017578125,65.53213,0.2565631578947369,-0.0476864095015126
932,huffman-mp4-large-high-14,1.000092549375296,18.0,5.083984375,65.62489,0.2576394736842105,0.3006929289309398
933,huffman-mp4-large-high-15,0.9999948944647092,17.0,-0.263671875,61.69478000000001,0.2518055555555555,-0.0169726665862736
934,huffman-mp4-large-high-16,0.9999788904957708,11.0,-0.8017578125,41.09963,0.25125,-0.0776424476484768
935,huffman-mp4-large-high-17,0.999988414208882,22.0,-0.8017578125,79.13067000000001,0.2546669565217391,-0.0397855860234759
936,huffman-mp4-large-high-18,0.9999904149549306,27.0,-0.8017578125,95.97779999999996,0.2518696428571428,-0.0331662662868592
937,huffman-mp4-large-high-19,1.0002294067491528,15.0,10.7666015625,55.19672,0.256725,0.7597963587540283
938,huffman-mp4-large-high-20,0.9999895312481848,24.0,-0.8017578125,85.63036,0.251304,-0.0372576989615364
939,huffman-mp4-large-high-21,1.0000083746054966,19.0,0.498046875,68.48827,0.2511275,0.028957412323854
940,huffman-mp4-large-high-22,0.9999892932531154,24.0,-0.8017578125,86.25589000000001,0.2568224,-0.0361927463961302
941,huffman-mp4-large-high-23,0.9999904863531544,27.0,-0.8017578125,96.01435,0.2521575,-0.033115793383192
942,huffman-mp4-large-high-24,0.9999927782519512,40.0,-0.8017578125,137.98587,0.2381368292682926,-0.0243995612807989
943,huffman-mp4-large-high-25,0.9999871771479972,20.0,-0.8017578125,71.90734999999998,0.2510714285714285,-0.0444091665683902
944,huffman-mp4-large-high-26,1.000044672830047,29.0,3.857421875,104.51307999999996,0.2642176666666667,0.1396897819577389
945,huffman-mp4-large-high-27,1.0001453515769951,20.0,8.3662109375,68.46582999999998,0.25088,0.4870672083925209
946,huffman-mp4-large-high-28,0.9999837544727388,16.0,-0.8017578125,59.47733,0.2675029411764706,-0.0503921832570746
947,huffman-mp4-large-high-29,0.9999841875981812,16.0,-0.8017578125,59.50137,0.267815294117647,-0.0503130749389539
948,huffman-mp4-large-high-30,0.9999882062243238,23.0,-0.8017578125,78.78772000000001,0.2513786956521739,-0.0404814629715214
949,huffman-mp4-large-high-31,0.9999844331632176,17.0,-0.8017578125,63.49880999999999,0.2739083333333333,-0.0460969688270566
950,huffman-mp4-large-high-32,0.9999838662837598,16.0,-0.8017578125,58.20678,0.25102,-0.0548733280057258
951,huffman-mp4-large-high-33,0.9999848391327651,17.0,-0.8017578125,61.64615,0.2512094444444444,-0.0517727553429096
952,huffman-mp4-large-high-34,0.9999939486723292,53.0,-0.8017578125,178.98903000000004,0.2407045283018867,-0.0186094066193997
953,huffman-mp4-large-high-35,0.9999862651927296,18.0,-0.8017578125,66.33028,0.2658268421052631,-0.0454707939974413
954,huffman-mp4-large-high-36,0.9999805535920974,13.0,-0.8017578125,48.7785,0.2643078571428571,-0.0621877273330275
955,huffman-mp4-large-high-37,0.9999894306362264,26.0,-0.8017578125,85.72127,0.252106,-0.0370997874932662
956,huffman-mp4-large-high-38,0.999987766119315,21.0,-0.8017578125,76.99374,0.2677340909090909,-0.0388941343802083
957,huffman-mp4-large-high-39,0.999984306380137,16.0,-0.8017578125,58.21075,0.2510723529411764,-0.0548581443589693
958,huffman-mp4-large-high-40,0.9999888236510168,24.0,-0.8017578125,85.72151,0.2521083999999999,-0.0370993304442184
959,huffman-mp4-large-high-41,0.9999894056617538,24.0,-0.8017578125,86.70844,0.2608144,-0.0354527772392442
960,huffman-mp4-large-high-42,0.999986727154199,22.0,-0.8017578125,76.37464,0.2282408695652174,-0.0459939396536868
961,huffman-mp4-large-high-43,0.9999913873513552,35.0,-0.8017578125,117.55083,0.2366122857142857,-0.0288257230433695
962,huffman-mp4-large-high-44,1.0002751075777971,17.0,14.3662109375,61.61543,0.2508333333333333,0.9295387640375232
963,huffman-mp4-large-high-45,1.0000776748120297,11.0,2.720703125,41.72308999999999,0.2627083333333333,0.2482166109180292
964,huffman-mp4-large-high-46,1.0000023412557908,10.0,0.080078125,38.19068,0.2615954545454545,0.0080154205014866
965,huffman-mp4-large-high-47,0.9999904709892868,30.0,-0.8017578125,103.21048000000002,0.2301677419354838,-0.0337500907995254
966,huffman-mp4-large-high-48,0.9999737826446372,9.0,-0.7783203125,34.79380999999999,0.26325,-0.0849743785939429
967,huffman-mp4-large-high-49,0.9999654060614294,6.0,-0.7451171875,24.77397,0.2764285714285714,-0.1088042963394649
968,huffman-mp4-large-high-50,1.000088653593943,15.0,4.052734375,54.86751,0.2521875,0.2928932291791076
969,huffman-flv-small-low-1,1.013835564743716,10.0,428.212890625,37.64631,0.2506818181818182,45.374775235990334
970,huffman-flv-small-low-2,1.0017356836252262,6.0,34.4326171875,23.95778,0.2507142857142857,5.732504190794671
971,huffman-flv-small-low-3,1.02154918015547,7.0,473.2578125,27.38842,0.2509375,68.85971896551861
972,huffman-flv-small-low-4,1.0333171171738975,6.0,660.77734375,24.45656,0.2664285714285714,101.4095784668214
973,huffman-flv-small-low-5,1.0007042100403212,3.0,8.634765625,13.77968,0.25565,2.4511259317963314
974,huffman-flv-small-low-6,1.0026554509843413,6.0,55.51953125,23.96911,0.2510714285714285,9.225641802567733
975,huffman-flv-small-low-7,1.0008290491328429,3.0,11.2451171875,13.7001,0.2512625,3.266724967948873
976,huffman-flv-small-low-8,1.0176544077771903,4.0,231.3154296875,16.430439999999997,0.220622,63.81262231510461
977,huffman-flv-small-low-9,1.000641861901434,2.0,7.3681640625,10.26992,0.2508833333333333,2.859699606762076
978,huffman-flv-small-low-10,1.0012065109852608,6.0,24.953125,23.95777,0.2507142857142857,4.1543154435130605
979,huffman-flv-small-low-11,1.0006277851883112,3.0,8.3125,13.6772,0.25,2.431053139531483
980,huffman-flv-small-low-12,1.0024588234256495,4.0,35.392578125,18.24376,0.300602,6.453658538318125
981,huffman-flv-small-low-13,1.0947424412685776,1.0,656.62109375,6.84994,0.25125,381.5241138692039
982,huffman-flv-small-low-14,1.001652034899092,3.0,19.435546875,13.88125,0.26125,5.35934716247046
983,huffman-flv-small-low-15,1.0006313496875303,4.0,9.3486328125,17.223509999999997,0.255602,2.123548542443628
984,huffman-flv-small-low-16,1.002639580532979,6.0,51.80859375,23.96911,0.2510714285714285,8.60899790525968
985,huffman-flv-small-low-17,1.0003762245676304,7.0,9.0712890625,27.42335,0.2519,1.3131681244251467
986,huffman-flv-small-low-18,1.0121077970926189,3.0,153.8125,13.68854,0.250625,44.83427091005995
987,huffman-flv-small-low-19,1.0005405486278371,4.0,8.185546875,17.11917,0.251,1.904983742660924
988,huffman-flv-small-low-20,1.0069670983421477,4.0,108.1630859375,17.13052,0.2514999999999999,25.105595876619155
989,huffman-flv-small-low-21,1.002942613392836,4.0,41.2265625,18.30182,0.303164,7.430280622095069
990,huffman-flv-small-low-22,1.024175546715493,1.0,133.337890625,6.84994,0.25125,77.47484972704922
991,huffman-flv-small-low-23,1.0249469740096546,1.0,176.873046875,6.8733,0.2538249999999999,101.38225861299408
992,huffman-flv-small-low-24,1.004819750840299,4.0,71.775390625,17.17585,0.2535,16.484636021016595
993,huffman-flv-small-low-25,1.000605693236223,3.0,7.599609375,13.68854,0.250625,2.215183717379156
994,huffman-flv-small-low-26,1.0258692983173967,4.0,394.8486328125,17.119639999999997,0.2510199999999999,91.88141724728268
